Time(s),Axial drift (nm)
7467.678797,-78.664487
7467.776980,-77.136731
7467.875163,-90.655804
7467.973345,-73.587817
7468.071528,-81.572410
7468.169711,-74.524438
7468.267893,-78.422578
7468.366076,-74.181429
7468.464259,-64.199724
7468.562441,-58.129292
7468.660624,-61.548480
7468.758807,-56.689438
7468.856990,-62.002021
7468.955172,-62.275665
7469.053355,-61.997043
7469.151538,-80.277526
7469.249720,-63.102323
7469.347903,-55.066792
7469.446086,-62.225826
7469.544269,-59.682282
7469.642451,-63.616029
7469.740634,-50.650285
7469.838817,-50.133566
7469.936999,-62.845304
7470.035182,-68.508122
7470.133365,-73.001881
7470.231548,-49.482387
7470.329730,-59.505370
7470.427913,-69.423538
7470.526096,-81.826376
7470.624278,-67.915135
7470.722461,-69.203438
7470.820644,-69.959140
7470.918827,-70.780454
7471.017009,-62.801347
7471.115192,-54.413742
7471.213375,-62.342884
7471.311557,-66.401138
7471.409740,-85.887770
7471.507923,-59.408415
7471.606106,-63.101097
7471.704288,-59.834760
7471.802471,-72.467091
7471.900654,-84.901055
7471.998836,-55.748703
7472.097019,-62.378371
7472.195202,-65.347693
7472.293384,-70.168568
7472.391567,-70.228587
7472.489750,-51.651555
7472.587933,-52.211289
7472.686115,-60.774737
7472.784298,-64.847120
7472.882481,-66.089050
7472.980663,-64.819186
7473.078846,-57.313710
7473.177029,-62.351042
7473.275212,-65.862916
7473.373394,-63.054613
7473.471577,-82.352399
7473.569760,-80.692133
7473.667942,-80.321450
7473.766125,-66.664396
7473.864308,-62.677954
7473.962491,-69.372077
7474.060673,-61.482409
7474.158856,-66.969011
7474.257039,-61.214377
7474.355221,-67.797709
7474.453404,-68.431307
7474.551587,-64.657886
7474.649770,-64.913759
7474.747952,-59.819001
7474.846135,-68.397388
7474.944318,-67.539171
7475.042500,-71.683004
7475.140683,-67.638175
7475.238866,-74.703322
7475.337049,-78.684551
7475.435231,-69.207197
7475.533414,-61.446901
7475.631597,-63.272139
7475.729779,-65.946950
7475.827962,-72.354094
7475.926145,-75.101536
7476.024327,-83.269234
7476.122510,-83.373765
7476.220693,-76.115325
7476.318876,-79.086867
7476.417058,-85.459945
7476.515241,-83.810564
7476.613424,-79.387430
7476.711606,-83.609661
7476.809789,-66.781397
7476.907972,-79.389142
7477.006155,-68.618488
7477.104337,-72.312572
7477.202520,-79.257387
7477.300703,-77.464793
7477.398885,-76.277539
7477.497068,-72.592761
7477.595251,-73.224095
7477.693434,-78.342009
7477.791616,-76.679652
7477.889799,-67.975528
7477.987982,-63.641323
7478.086164,-61.212500
7478.184347,-52.555460
7478.282530,-71.880453
7478.380713,-58.068990
7478.478895,-52.977267
7478.577078,-57.130379
7478.675261,-67.535217
7478.773443,-66.568811
7478.871626,-31.471312
7478.969809,-51.160404
7479.067992,-45.906414
7479.166174,-49.667227
7479.264357,-67.243530
7479.362540,-68.368864
7479.460722,-57.344542
7479.558905,-50.101431
7479.657088,-49.150831
7479.755271,-66.266727
7479.853453,-57.650800
7479.951636,-55.722568
7480.049819,-53.088701
7480.148001,-53.101036
7480.246184,-59.522727
7480.344367,-59.241971
7480.442549,-50.097207
7480.540732,-50.971185
7480.638915,-54.613023
7480.737098,-51.303610
7480.835280,-76.079625
7480.933463,-65.340871
7481.031646,-77.158689
7481.129828,-53.410151
7481.228011,-55.038756
7481.326194,-35.640004
7481.424377,-54.417087
7481.522559,-41.357683
7481.620742,-53.911579
7481.718925,-47.044453
7481.817107,-64.700479
7481.915290,-60.365443
7482.013473,-67.457955
7482.111656,-52.666104
7482.209838,-45.454205
7482.308021,-42.135617
7482.406204,-46.476220
7482.504386,-30.722374
7482.602569,-36.530650
7482.700752,-48.841692
7482.798935,-58.014028
7482.897117,-58.897130
7482.995300,-63.581019
7483.093483,-57.097156
7483.191665,-46.968916
7483.289848,-45.297132
7483.388031,-65.935200
7483.486214,-62.513562
7483.584396,-63.300493
7483.682579,-66.723469
7483.780762,-35.113171
7483.878944,-42.668117
7483.977127,-33.284746
7484.075310,-38.289683
7484.173492,-38.816531
7484.271675,-43.845979
7484.369858,-45.992742
7484.468041,-36.082926
7484.566223,-31.031860
7484.664406,-36.329416
7484.762589,-55.400123
7484.860771,-49.266910
7484.958954,-55.408341
7485.057137,-49.096525
7485.155320,-47.489529
7485.253502,-54.916652
7485.351685,-47.744777
7485.449868,-44.086070
7485.548050,-52.979687
7485.646233,-61.488319
7485.744416,-63.755536
7485.842599,-68.794646
7485.940781,-62.862342
7486.038964,-66.225494
7486.137147,-72.113333
7486.235329,-61.289444
7486.333512,-80.315683
7486.431695,-62.006697
7486.529878,-67.998347
7486.628060,-88.417588
7486.726243,-79.244914
7486.824426,-71.090528
7486.922608,-68.247291
7487.020791,-49.070495
7487.118974,-56.881787
7487.217157,-86.260850
7487.315339,-76.425047
7487.413522,-77.444154
7487.511705,-45.006441
7487.609887,-68.354921
7487.708070,-79.092660
7487.806253,-66.808804
7487.904435,-64.066397
7488.002618,-48.365237
7488.100801,-63.145808
7488.198984,-76.065253
7488.297166,-59.365049
7488.395349,-73.357249
7488.493532,-53.101755
7488.591714,-53.985540
7488.689897,-64.168312
7488.788080,-65.094806
7488.886263,-52.246321
7488.984445,-63.661453
7489.082628,-63.906355
7489.180811,-65.635590
7489.278993,-76.543676
7489.377176,-75.921218
7489.475359,-80.675925
7489.573542,-64.712939
7489.671724,-60.142745
7489.769907,-57.867167
7489.868090,-70.228318
7489.966272,-52.340423
7490.064455,-68.150367
7490.162638,-51.124122
7490.260821,-59.400285
7490.359003,-63.864535
7490.457186,-69.996711
7490.555369,-45.890995
7490.653551,-56.132796
7490.751734,-67.236736
7490.849917,-63.863204
7490.948100,-64.914471
7491.046282,-47.433559
7491.144465,-56.535886
7491.242648,-54.362763
7491.340830,-64.409486
7491.439013,-67.310270
7491.537196,-65.055438
7491.635379,-55.565697
7491.733561,-59.229111
7491.831744,-63.225113
7491.929927,-75.444151
7492.028109,-67.102087
7492.126292,-55.507656
7492.224475,-59.124968
7492.322657,-54.392653
7492.420840,-58.603409
7492.519023,-60.444613
7492.617206,-46.018865
7492.715388,-49.510491
7492.813571,-67.247510
7492.911754,-64.025093
7493.009936,-56.852169
7493.108119,-60.469545
7493.206302,-64.939095
7493.304485,-70.162939
7493.402667,-75.228536
7493.500850,-62.131510
7493.599033,-72.531608
7493.697215,-69.708304
7493.795398,-74.727244
7493.893581,-72.947558
7493.991764,-78.110653
7494.089946,-65.823220
7494.188129,-71.300462
7494.286312,-64.432367
7494.384494,-70.979984
7494.482677,-63.323841
7494.580860,-57.050434
7494.679043,-46.311907
7494.777225,-47.679941
7494.875408,-61.707177
7494.973591,-68.761193
7495.071773,-61.542350
7495.169956,-71.884966
7495.268139,-53.776461
7495.366322,-59.944844
7495.464504,-65.748830
7495.562687,-84.694957
7495.660870,-90.916361
7495.759052,-75.745789
7495.857235,-82.229795
7495.955418,-67.575698
7496.053600,-82.340060
7496.151783,-78.992570
7496.249966,-79.138607
7496.348149,-73.390451
7496.446331,-63.277969
7496.544514,-77.592962
7496.642697,-81.679484
7496.740879,-78.034268
7496.839062,-79.357067
7496.937245,-60.779035
7497.035428,-87.970993
7497.133610,-81.079721
7497.231793,-80.260348
7497.329976,-58.848082
7497.428158,-67.072487
7497.526341,-67.930210
7497.624524,-71.496640
7497.722707,-72.645528
7497.820889,-68.049747
7497.919072,-70.605021
7498.017255,-74.456418
7498.115437,-76.718401
7498.213620,-73.233629
7498.311803,-74.805326
7498.409986,-65.102376
7498.508168,-90.126847
7498.606351,-85.974060
7498.704534,-82.588490
7498.802716,-77.737612
7498.900899,-74.501124
7498.999082,-71.476305
7499.097265,-73.206652
7499.195447,-75.853478
7499.293630,-74.801845
7499.391813,-79.912579
7499.489995,-85.116829
7499.588178,-74.231114
7499.686361,-92.432786
7499.784543,-77.735970
7499.882726,-81.443848
7499.980909,-78.160563
7500.079092,-74.733520
7500.177274,-77.498909
7500.275457,-78.928234
7500.373640,-83.580262
7500.471822,-79.498642
7500.570005,-79.679855
7500.668188,-84.197503
7500.766371,-79.281001
7500.864553,-78.863230
7500.962736,-72.300992
7501.060919,-72.806123
7501.159101,-72.889523
7501.257284,-91.202052
7501.355467,-60.489269
7501.453650,-68.100616
7501.551832,-43.990045
7501.650015,-60.188076
7501.748198,-55.049092
7501.846380,-55.090377
7501.944563,-63.119992
7502.042746,-74.670165
7502.140929,-57.391757
7502.239111,-81.189245
7502.337294,-51.650555
7502.435477,-66.886198
7502.533659,-57.746033
7502.631842,-59.622207
7502.730025,-60.466850
7502.828208,-62.192038
7502.926390,-64.161452
7503.024573,-62.434874
7503.122756,-75.440801
7503.220938,-74.596654
7503.319121,-66.421887
7503.417304,-80.577044
7503.515487,-73.471503
7503.613669,-63.715898
7503.711852,-58.146347
7503.810035,-84.082552
7503.908217,-70.278394
7504.006400,-77.817875
7504.104583,-83.182085
7504.202765,-76.574342
7504.300948,-63.774397
7504.399131,-73.919996
7504.497314,-76.470350
7504.595496,-82.886412
7504.693679,-75.903303
7504.791862,-51.232261
7504.890044,-60.357359
7504.988227,-63.354407
7505.086410,-64.389564
7505.184593,-55.858352
7505.282775,-41.927659
7505.380958,-52.815436
7505.479141,-54.699486
7505.577323,-43.497087
7505.675506,-41.053416
7505.773689,-53.492610
7505.871872,-56.543552
7505.970054,-57.174824
7506.068237,-61.142545
7506.166420,-59.168260
7506.264602,-57.677645
7506.362785,-72.512316
7506.460968,-69.200781
7506.559151,-62.038516
7506.657333,-71.460755
7506.755516,-41.730015
7506.853699,-76.094948
7506.951881,-67.083600
7507.050064,-73.086747
7507.148247,-63.397670
7507.246430,-59.310552
7507.344612,-57.968598
7507.442795,-60.385042
7507.540978,-60.415164
7507.639160,-51.898122
7507.737343,-55.917716
7507.835526,-62.094938
7507.933708,-60.095435
7508.031891,-52.410555
7508.130074,-51.770642
7508.228257,-56.259961
7508.326439,-73.042288
7508.424622,-69.555491
7508.522805,-63.735247
7508.620987,-50.156690
7508.719170,-71.743329
7508.817353,-64.215772
7508.915536,-54.712213
7509.013718,-60.627026
7509.111901,-62.385674
7509.210084,-72.059010
7509.308266,-54.420922
7509.406449,-61.566120
7509.504632,-58.930398
7509.602815,-65.462847
7509.700997,-78.113266
7509.799180,-51.093263
7509.897363,-56.934786
7509.995545,-56.961405
7510.093728,-60.734506
7510.191911,-74.340522
7510.290094,-62.624927
7510.388276,-77.013113
7510.486459,-62.820161
7510.584642,-68.678510
7510.682824,-60.839235
7510.781007,-59.194222
7510.879190,-65.387881
7510.977373,-66.711901
7511.075555,-78.463339
7511.173738,-51.082521
7511.271921,-72.747444
7511.370103,-61.525572
7511.468286,-67.997908
7511.566469,-63.422757
7511.664651,-51.902095
7511.762834,-58.311239
7511.861017,-53.192481
7511.959200,-58.399589
7512.057382,-42.723255
7512.155565,-28.868814
7512.253748,-72.926485
7512.351930,-59.225604
7512.450113,-58.907341
7512.548296,-61.281575
7512.646479,-64.089620
7512.744661,-54.984904
7512.842844,-48.921322
7512.941027,-63.798763
7513.039209,-68.555038
7513.137392,-65.877901
7513.235575,-68.829447
7513.333758,-70.380483
7513.431940,-62.608343
7513.530123,-70.570399
7513.628306,-61.447585
7513.726488,-67.173670
7513.824671,-57.218646
7513.922854,-63.709413
7514.021037,-64.883576
7514.119219,-62.918506
7514.217402,-37.562320
7514.315585,-39.502896
7514.413767,-38.153195
7514.511950,-39.242128
7514.610133,-45.884993
7514.708316,-49.542235
7514.806498,-49.539355
7514.904681,-49.905425
7515.002864,-53.253311
7515.101046,-60.842590
7515.199229,-59.054466
7515.297412,-47.994534
7515.395595,-60.238542
7515.493777,-63.292084
7515.591960,-60.414606
7515.690143,-54.104455
7515.788325,-56.083079
7515.886508,-58.289581
7515.984691,-58.067182
7516.082873,-67.253228
7516.181056,-67.668755
7516.279239,-79.425913
7516.377422,-78.805632
7516.475604,-84.234836
7516.573787,-73.313987
7516.671970,-68.386313
7516.770152,-66.836768
7516.868335,-70.713677
7516.966518,-65.014278
7517.064701,-66.786897
7517.162883,-65.834644
7517.261066,-69.124433
7517.359249,-63.972222
7517.457431,-67.961047
7517.555614,-57.861710
7517.653797,-57.086365
7517.751980,-70.630144
7517.850162,-58.080007
7517.948345,-71.295448
7518.046528,-48.407251
7518.144710,-63.993932
7518.242893,-67.420966
7518.341076,-62.828919
7518.439259,-62.293720
7518.537441,-38.680452
7518.635624,-53.687410
7518.733807,-52.297613
7518.831989,-52.010368
7518.930172,-49.107158
7519.028355,-42.321670
7519.126538,-37.539858
7519.224720,-55.618893
7519.322903,-56.329628
7519.421086,-55.390708
7519.519268,-45.125809
7519.617451,-39.069463
7519.715634,-49.831660
7519.813816,-46.587093
7519.911999,-54.278295
7520.010182,-22.845770
7520.108365,-48.760702
7520.206547,-47.879160
7520.304730,-62.516273
7520.402913,-55.242992
7520.501095,-35.756051
7520.599278,-49.381841
7520.697461,-58.438227
7520.795644,-53.170120
7520.893826,-61.521413
7520.992009,-46.886888
7521.090192,-50.618156
7521.188374,-42.632403
7521.286557,-62.280625
7521.384740,-46.269491
7521.482923,-50.874964
7521.581105,-47.752514
7521.679288,-57.349073
7521.777471,-46.897397
7521.875653,-51.050147
7521.973836,-31.220841
7522.072019,-62.220628
7522.170202,-45.914165
7522.268384,-53.025339
7522.366567,-36.357183
7522.464750,-75.379552
7522.562932,-66.124345
7522.661115,-72.683669
7522.759298,-69.496245
7522.857481,-65.693583
7522.955663,-62.952760
7523.053846,-76.894270
7523.152029,-84.916803
7523.250211,-74.505841
7523.348394,-90.271307
7523.446577,-72.785325
7523.544759,-80.658757
7523.642942,-65.763689
7523.741125,-69.631042
7523.839308,-70.358925
7523.937490,-88.542344
7524.035673,-79.705191
7524.133856,-72.158149
7524.232038,-62.139277
7524.330221,-69.176470
7524.428404,-82.794073
7524.526587,-68.511901
7524.624769,-75.806652
7524.722952,-77.830122
7524.821135,-74.492203
7524.919317,-69.759734
7525.017500,-63.413379
7525.115683,-70.328229
7525.213866,-61.379004
7525.312048,-65.915417
7525.410231,-64.466339
7525.508414,-71.724199
7525.606596,-79.245719
7525.704779,-63.014443
7525.802962,-72.593410
7525.901145,-65.610393
7525.999327,-68.499074
7526.097510,-74.871549
7526.195693,-76.373533
7526.293875,-69.647033
7526.392058,-58.799126
7526.490241,-59.108310
7526.588424,-58.040668
7526.686606,-53.341182
7526.784789,-61.420428
7526.882972,-49.828442
7526.981154,-66.969973
7527.079337,-64.248585
7527.177520,-39.973277
7527.275703,-52.687076
7527.373885,-78.603684
7527.472068,-75.615732
7527.570251,-68.935814
7527.668433,-75.936806
7527.766616,-68.424119
7527.864799,-41.982237
7527.962981,-52.286118
7528.061164,-60.978862
7528.159347,-51.352192
7528.257530,-42.176733
7528.355712,-53.418386
7528.453895,-64.242639
7528.552078,-66.165758
7528.650260,-52.255394
7528.748443,-66.952976
7528.846626,-55.978026
7528.944809,-71.074163
7529.042991,-48.859658
7529.141174,-52.257970
7529.239357,-52.163302
7529.337539,-62.665022
7529.435722,-69.380454
7529.533905,-68.819789
7529.632088,-70.933806
7529.730270,-61.123572
7529.828453,-58.573132
7529.926636,-75.858364
7530.024818,-68.836236
7530.123001,-66.797973
7530.221184,-73.465467
7530.319367,-73.067293
7530.417549,-60.859090
7530.515732,-60.881181
7530.613915,-68.850347
7530.712097,-69.095437
7530.810280,-79.617231
7530.908463,-69.984278
7531.006646,-66.013651
7531.104828,-82.398438
7531.203011,-77.890814
7531.301194,-82.613891
7531.399376,-76.768688
7531.497559,-85.174752
7531.595742,-84.221492
7531.693924,-79.024867
7531.792107,-79.854584
7531.890290,-78.578546
7531.988473,-80.855785
7532.086655,-83.399798
7532.184838,-84.217654
7532.283021,-83.551656
7532.381203,-83.418178
7532.479386,-76.730177
7532.577569,-76.838353
7532.675752,-71.566862
7532.773934,-87.069733
7532.872117,-73.109506
7532.970300,-72.521560
7533.068482,-77.733156
7533.166665,-71.054107
7533.264848,-68.444659
7533.363031,-53.430914
7533.461213,-61.709064
7533.559396,-55.129273
7533.657579,-65.295030
7533.755761,-59.266928
7533.853944,-56.948670
7533.952127,-59.292796
7534.050310,-67.129120
7534.148492,-63.071748
7534.246675,-56.885850
7534.344858,-88.332883
7534.443040,-76.978803
7534.541223,-76.815355
7534.639406,-76.923074
7534.737589,-60.346610
7534.835771,-75.758804
7534.933954,-79.045202
7535.032137,-87.029002
7535.130319,-75.031860
7535.228502,-81.579752
7535.326685,-54.004795
7535.424867,-57.244171
7535.523050,-51.488604
7535.621233,-50.316173
7535.719416,-47.218061
7535.817598,-43.495865
7535.915781,-53.703996
7536.013964,-42.459879
7536.112146,-61.905290
7536.210329,-57.671270
7536.308512,-49.766712
7536.406695,-58.070175
7536.504877,-60.255122
7536.603060,-63.902169
7536.701243,-68.496107
7536.799425,-36.895828
7536.897608,-52.109998
7536.995791,-44.113845
7537.093974,-56.717377
7537.192156,-47.743781
7537.290339,-58.224377
7537.388522,-48.982093
7537.486704,-48.060035
7537.584887,-46.148524
7537.683070,-50.511074
7537.781253,-61.376356
7537.879435,-60.404394
7537.977618,-77.298249
7538.075801,-61.198170
7538.173983,-84.070603
7538.272166,-70.747679
7538.370349,-77.799757
7538.468532,-75.644693
7538.566714,-92.087293
7538.664897,-86.872196
7538.763080,-97.892352
7538.861262,-107.234910
7538.959445,-103.519571
7539.057628,-88.662655
7539.155811,-93.485289
7539.253993,-72.882699
7539.352176,-82.660264
7539.450359,-78.695136
7539.548541,-86.110494
7539.646724,-87.848264
7539.744907,-80.584187
7539.843089,-82.548961
7539.941272,-84.449545
7540.039455,-87.153150
7540.137638,-72.858768
7540.235820,-79.543782
7540.334003,-71.006997
7540.432186,-77.491732
7540.530368,-68.767937
7540.628551,-69.751204
7540.726734,-68.253065
7540.824917,-76.745565
7540.923099,-85.402767
7541.021282,-67.137491
7541.119465,-64.159313
7541.217647,-73.384208
7541.315830,-76.790479
7541.414013,-60.939444
7541.512196,-67.951658
7541.610378,-73.288008
7541.708561,-75.130914
7541.806744,-64.530917
7541.904926,-60.295011
7542.003109,-64.346798
7542.101292,-80.334437
7542.199475,-61.682008
7542.297657,-65.399931
7542.395840,-57.966192
7542.494023,-53.688776
7542.592205,-62.830638
7542.690388,-64.742521
7542.788571,-58.380527
7542.886754,-63.861253
7542.984936,-66.151611
7543.083119,-76.643200
7543.181302,-68.237998
7543.279484,-66.301667
7543.377667,-58.313813
7543.475850,-69.432248
7543.574032,-78.621249
7543.672215,-70.430600
7543.770398,-59.153473
7543.868581,-71.367778
7543.966763,-60.986106
7544.064946,-71.464240
7544.163129,-67.788821
7544.261311,-79.773548
7544.359494,-74.461544
7544.457677,-73.412694
7544.555860,-80.144137
7544.654042,-70.796469
7544.752225,-64.187218
7544.850408,-74.952986
7544.948590,-63.979368
7545.046773,-71.672953
7545.144956,-71.637738
7545.243139,-77.102730
7545.341321,-70.021763
7545.439504,-75.639230
7545.537687,-55.178231
7545.635869,-70.656965
7545.734052,-70.957617
7545.832235,-81.666510
7545.930418,-70.772950
7546.028600,-74.968158
7546.126783,-86.334248
7546.224966,-81.606342
7546.323148,-86.864205
7546.421331,-86.177780
7546.519514,-54.886430
7546.617697,-75.340678
7546.715879,-70.213202
7546.814062,-77.722276
7546.912245,-73.425257
7547.010427,-73.188934
7547.108610,-93.983180
7547.206793,-88.345085
7547.304975,-92.437864
7547.403158,-93.503949
7547.501341,-81.335755
7547.599524,-91.754927
7547.697706,-93.294509
7547.795889,-89.472336
7547.894072,-92.340663
7547.992254,-95.740163
7548.090437,-80.491371
7548.188620,-72.918508
7548.286803,-86.707684
7548.384985,-67.166565
7548.483168,-70.854708
7548.581351,-63.492860
7548.679533,-72.488422
7548.777716,-80.477815
7548.875899,-71.438390
7548.974082,-56.890683
7549.072264,-71.397258
7549.170447,-80.868834
7549.268630,-69.115117
7549.366812,-58.614966
7549.464995,-57.452153
7549.563178,-45.772791
7549.661361,-48.541145
7549.759543,-47.682383
7549.857726,-46.470789
7549.955909,-47.765653
7550.054091,-70.440285
7550.152274,-71.107454
7550.250457,-56.184680
7550.348640,-63.330483
7550.446822,-43.386847
7550.545005,-77.598869
7550.643188,-58.162901
7550.741370,-76.022589
7550.839553,-62.227943
7550.937736,-54.915496
7551.035919,-70.331478
7551.134101,-54.786152
7551.232284,-71.427465
7551.330467,-64.023537
7551.428649,-80.346298
7551.526832,-66.767430
7551.625015,-53.522987
7551.723197,-75.114160
7551.821380,-67.734027
7551.919563,-75.553692
7552.017746,-72.528346
7552.115928,-69.475566
7552.214111,-80.098969
7552.312294,-70.499559
7552.410476,-44.159788
7552.508659,-53.151238
7552.606842,-64.405731
7552.705025,-63.208174
7552.803207,-60.055766
7552.901390,-61.279521
7552.999573,-85.898625
7553.097755,-75.965909
7553.195938,-76.313602
7553.294121,-63.811973
7553.392304,-65.857302
7553.490486,-65.522831
7553.588669,-65.133436
7553.686852,-63.668201
7553.785034,-59.641148
7553.883217,-73.160052
7553.981400,-62.907187
7554.079583,-62.303237
7554.177765,-62.144700
7554.275948,-62.036863
7554.374131,-68.351821
7554.472313,-72.365092
7554.570496,-75.418200
7554.668679,-66.308537
7554.766862,-77.041936
7554.865044,-60.204743
7554.963227,-53.051602
7555.061410,-48.227920
7555.159592,-48.319897
7555.257775,-49.424305
7555.355958,-76.023397
7555.454140,-40.428591
7555.552323,-57.076782
7555.650506,-56.124229
7555.748689,-63.156718
7555.846871,-65.062409
7555.945054,-62.971822
7556.043237,-72.591864
7556.141419,-61.903985
7556.239602,-59.236670
7556.337785,-57.720866
7556.435968,-65.517871
7556.534150,-41.708417
7556.632333,-52.837640
7556.730516,-46.962849
7556.828698,-74.264963
7556.926881,-50.839615
7557.025064,-58.181185
7557.123247,-65.606789
7557.221429,-71.103600
7557.319612,-65.827183
7557.417795,-56.520374
7557.515977,-70.222596
7557.614160,-62.229389
7557.712343,-55.590551
7557.810526,-63.749598
7557.908708,-70.734138
7558.006891,-67.343521
7558.105074,-56.703916
7558.203256,-70.338380
7558.301439,-72.866094
7558.399622,-72.148680
7558.497805,-67.732462
7558.595987,-73.954809
7558.694170,-72.128934
7558.792353,-71.374869
7558.890535,-78.562236
7558.988718,-70.736442
7559.086901,-64.926087
7559.185084,-61.057059
7559.283266,-68.240409
7559.381449,-58.883882
7559.479632,-54.322601
7559.577814,-45.690194
7559.675997,-52.420753
7559.774180,-77.809980
7559.872362,-55.232353
7559.970545,-59.165121
7560.068728,-58.960254
7560.166911,-67.724118
7560.265093,-65.454654
7560.363276,-61.190609
7560.461459,-57.888886
7560.559641,-51.141036
7560.657824,-46.697914
7560.756007,-79.667889
7560.854190,-55.119500
7560.952372,-57.899299
7561.050555,-63.847546
7561.148738,-72.296761
7561.246920,-82.072734
7561.345103,-78.077520
7561.443286,-66.281311
7561.541469,-75.403099
7561.639651,-76.938155
7561.737834,-63.518570
7561.836017,-75.153564
7561.934199,-67.223355
7562.032382,-72.215342
7562.130565,-62.910563
7562.228748,-75.251275
7562.326930,-51.085047
7562.425113,-61.882123
7562.523296,-57.526809
7562.621478,-62.828760
7562.719661,-64.768474
7562.817844,-61.920495
7562.916027,-74.843915
7563.014209,-57.228806
7563.112392,-64.398064
7563.210575,-53.483606
7563.308757,-75.898699
7563.406940,-77.617374
7563.505123,-77.375849
7563.603305,-75.998511
7563.701488,-58.646422
7563.799671,-57.159756
7563.897854,-47.509362
7563.996036,-54.062920
7564.094219,-57.427123
7564.192402,-56.974558
7564.290584,-56.501971
7564.388767,-51.652363
7564.486950,-53.648005
7564.585133,-63.967875
7564.683315,-49.890754
7564.781498,-61.022763
7564.879681,-68.877533
7564.977863,-58.210876
7565.076046,-67.914723
7565.174229,-57.085605
7565.272412,-56.012872
7565.370594,-54.218243
7565.468777,-44.088696
7565.566960,-42.453801
7565.665142,-43.918178
7565.763325,-58.391072
7565.861508,-48.811026
7565.959691,-51.158266
7566.057873,-46.526502
7566.156056,-65.565494
7566.254239,-73.335817
7566.352421,-72.850353
7566.450604,-83.696657
7566.548787,-87.274736
7566.646970,-57.410610
7566.745152,-66.737600
7566.843335,-52.686265
7566.941518,-53.844059
7567.039700,-48.753912
7567.137883,-69.884916
7567.236066,-49.998594
7567.334248,-63.591982
7567.432431,-69.108420
7567.530614,-62.465613
7567.628797,-55.864812
7567.726979,-62.436550
7567.825162,-50.814903
7567.923345,-69.236333
7568.021527,-65.472812
7568.119710,-40.839847
7568.217893,-70.317957
7568.316076,-74.010936
7568.414258,-68.925897
7568.512441,-61.691198
7568.610624,-80.507005
7568.708806,-81.278519
7568.806989,-66.390042
7568.905172,-59.455178
7569.003355,-71.750270
7569.101537,-71.535499
7569.199720,-69.329006
7569.297903,-57.243660
7569.396085,-64.463458
7569.494268,-66.369600
7569.592451,-67.087376
7569.690634,-64.157450
7569.788816,-53.570736
7569.886999,-56.883625
7569.985182,-69.271497
7570.083364,-77.767877
7570.181547,-61.152782
7570.279730,-58.271340
7570.377913,-66.002622
7570.476095,-62.035531
7570.574278,-72.021914
7570.672461,-65.039930
7570.770643,-62.739064
7570.868826,-73.637914
7570.967009,-64.834269
7571.065192,-66.004326
7571.163374,-49.005867
7571.261557,-48.105854
7571.359740,-58.682100
7571.457922,-50.554766
7571.556105,-70.006082
7571.654288,-55.255558
7571.752470,-61.091405
7571.850653,-61.352024
7571.948836,-67.544637
7572.047019,-56.546918
7572.145201,-66.948456
7572.243384,-60.736572
7572.341567,-58.031971
7572.439749,-63.207837
7572.537932,-47.264984
7572.636115,-59.706823
7572.734298,-66.966082
7572.832480,-68.250548
7572.930663,-66.524626
7573.028846,-62.318980
7573.127028,-61.300021
7573.225211,-58.952602
7573.323394,-51.208565
7573.421577,-64.500639
7573.519759,-43.182677
7573.617942,-75.941693
7573.716125,-69.758466
7573.814307,-73.585475
7573.912490,-73.647213
7574.010673,-83.770385
7574.108856,-64.711274
7574.207038,-58.833614
7574.305221,-61.329496
7574.403404,-63.153180
7574.501586,-81.542833
7574.599769,-77.640825
7574.697952,-70.484118
7574.796135,-79.517079
7574.894317,-80.901683
7574.992500,-69.167642
7575.090683,-68.772398
7575.188865,-82.113331
7575.287048,-76.688788
7575.385231,-70.278517
7575.483413,-80.424082
7575.581596,-50.370150
7575.679779,-65.897837
7575.777962,-47.641522
7575.876144,-65.074848
7575.974327,-50.745810
7576.072510,-72.038282
7576.170692,-50.187388
7576.268875,-71.432799
7576.367058,-50.651644
7576.465241,-51.994580
7576.563423,-82.579767
7576.661606,-80.069345
7576.759789,-64.522562
7576.857971,-53.819293
7576.956154,-64.555293
7577.054337,-75.430912
7577.152520,-70.957754
7577.250702,-77.597591
7577.348885,-59.656485
7577.447068,-56.180390
7577.545250,-83.127492
7577.643433,-75.059476
7577.741616,-82.675723
7577.839799,-71.904231
7577.937981,-50.756844
7578.036164,-63.193125
7578.134347,-52.804949
7578.232529,-71.321251
7578.330712,-69.656994
7578.428895,-80.252028
7578.527078,-68.729035
7578.625260,-72.742072
7578.723443,-67.750645
7578.821626,-70.730396
7578.919808,-55.923039
7579.017991,-49.041450
7579.116174,-46.829572
7579.214356,-49.261564
7579.312539,-51.287871
7579.410722,-46.776266
7579.508905,-86.065708
7579.607087,-88.990506
7579.705270,-88.294281
7579.803453,-99.627300
7579.901635,-100.504787
7579.999818,-67.735556
7580.098001,-75.191180
7580.196184,-67.269668
7580.294366,-70.462474
7580.392549,-77.225900
7580.490732,-56.731512
7580.588914,-58.988173
7580.687097,-54.286940
7580.785280,-55.835822
7580.883463,-62.366421
7580.981645,-48.142491
7581.079828,-38.504426
7581.178011,-56.171867
7581.276193,-49.654841
7581.374376,-42.939129
7581.472559,-34.879001
7581.570742,-40.780893
7581.668924,-42.838324
7581.767107,-44.332471
7581.865290,-58.035745
7581.963472,-50.594529
